# t (s)	mx ()	my ()	mz ()
3.820058496063928e-10	-0.39017698	-0.88470054	0.0018591576
3.8302548217470275e-10	-0.38990533	-0.88529813	0.007037591
3.840176167192586e-10	-0.39004722	-0.88551146	0.012188787
3.8500986828247597e-10	-0.39059994	-0.8853532	0.017437486
3.860021613692463e-10	-0.3915751	-0.884817	0.022768227
3.8702226018666174e-10	-0.39303115	-0.88386774	0.028316472
3.880148161319772e-10	-0.39490288	-0.8825544	0.033763293
3.8900756610453277e-10	-0.39723745	-0.88085556	0.03924021
3.900004071479915e-10	-0.40004787	-0.8787708	0.044727296
3.9102088159609447e-10	-0.40344483	-0.8762262	0.05035618
3.920138946834108e-10	-0.40725613	-0.8733586	0.055802137
3.930069798990332e-10	-0.41157588	-0.8701045	0.061196826
3.940001847387978e-10	-0.4164118	-0.86646295	0.066520184
3.9502098155502693e-10	-0.42192486	-0.86231685	0.07189557
3.96014257141098e-10	-0.42782068	-0.8578898	0.07701331
3.970075796724701e-10	-0.4342416	-0.8530757	0.08200219
3.980009446141554e-10	-0.44118604	-0.8478762	0.08684614
3.990219724229173e-10	-0.44886467	-0.8421326	0.09165909
4.000153415525157e-10	-0.4568547	-0.8361592	0.09616857
4.0100873958996193e-10	-0.4653479	-0.82980883	0.10049876
4.020021863808652e-10	-0.47433245	-0.8230848	0.104643986
4.0302319340091883e-10	-0.48406237	-0.8157881	0.10870834
4.0401655311009e-10	-0.49399313	-0.808316	0.11247213
4.0501002889369666e-10	-0.5043616	-0.8004767	0.11605132
4.060034837007428e-10	-0.5151416	-0.79227173	0.11945088
4.070246601911416e-10	-0.52662164	-0.7834561	0.12276668
4.0801825901583814e-10	-0.53814757	-0.77450514	0.12582976
4.0901175516590196e-10	-0.5499884	-0.7651844	0.12874433
4.100052565081752e-10	-0.56210864	-0.755489	0.13152513
4.110264561976118e-10	-0.5748186	-0.7451282	0.13426045
4.1202006675647576e-10	-0.5873918	-0.73465794	0.13681886
4.13013818481355e-10	-0.6001341	-0.72379625	0.13929242
4.14007589416523e-10	-0.6130097	-0.71253914	0.14169626
4.150012984987212e-10	-0.6259861	-0.7008822	0.14404424
4.160225249809028e-10	-0.63939714	-0.68848014	0.14641182
4.170158937891984e-10	-0.6524887	-0.67600095	0.14868046
4.180091186038782e-10	-0.66559976	-0.66311014	0.15092184
4.190022135219943e-10	-0.67870784	-0.64980376	0.15313984
4.200228181407519e-10	-0.69215477	-0.6356907	0.1553963
4.2101573104510467e-10	-0.7051911	-0.6215309	0.15756722
4.220084674683793e-10	-0.71815723	-0.60694695	0.1597092
4.23000989417942e-10	-0.73102903	-0.5919372	0.16181548
4.240209496417944e-10	-0.7441347	-0.576064	0.16393438
4.250133499822226e-10	-0.75674	-0.56018233	0.16594191
4.260058549420276e-10	-0.7691727	-0.5438685	0.16788615
4.2702601271631026e-10	-0.78173846	-0.52665377	0.16980802
4.2801845014644086e-10	-0.79372215	-0.5094769	0.17159353
4.2901082045300167e-10	-0.80543447	-0.4918828	0.17328747
4.300030715536411e-10	-0.8168415	-0.4738802	0.1748822
4.3102282887532974e-10	-0.82821333	-0.4549602	0.176411
4.3201511425753884e-10	-0.83890384	-0.43615374	0.17778537
4.3300718188353703e-10	-0.84919107	-0.416973	0.1790421
4.340267510113196e-10	-0.8593149	-0.39688066	0.1802056
4.3501876984984094e-10	-0.8687008	-0.37697712	0.1812071
4.36010792435611e-10	-0.877604	-0.35674146	0.18207349
4.3700295414744663e-10	-0.8860032	-0.3361898	0.18279797
4.3802262344293296e-10	-0.8940891	-0.31476447	0.18338668
4.3901473985427537e-10	-0.90140915	-0.2936468	0.18379971
4.4000694971584125e-10	-0.9081781	-0.27228642	0.18404701
4.4102687952519547e-10	-0.9145525	-0.2501093	0.18412
